,Power
2018-06-29 11:00:00,28.62
2018-06-29 11:15:00,33.82
2018-06-29 11:30:00,54.5
2018-06-29 11:45:00,53.28
2018-06-29 12:00:00,54.22
2018-06-29 12:15:00,54.65
2018-06-29 12:30:00,54.54
2018-06-29 12:45:00,53.28
2018-06-29 13:00:00,54.18
2018-06-29 13:15:00,54.49
2018-06-29 13:30:00,54.54
2018-06-29 13:45:00,54.49
2018-06-29 14:00:00,55.21
2018-06-29 14:15:00,56.21
2018-06-29 14:30:00,55.78
2018-06-29 14:45:00,56.84
2018-06-29 15:00:00,56.79
2018-06-29 15:15:00,56.75
2018-06-29 15:30:00,56.7
2018-06-29 15:45:00,56.66
2018-06-29 16:00:00,56.7
2018-06-29 16:15:00,56.66
2018-06-29 16:30:00,56.75
2018-06-29 16:45:00,55.37
2018-06-29 17:00:00,55.57
2018-06-29 17:15:00,55.24
2018-06-29 17:30:00,55.31
2018-06-29 17:45:00,55.58
2018-06-29 18:00:00,55.4
2018-06-29 18:15:00,55.37
2018-06-29 18:30:00,55.31
2018-06-29 18:45:00,55.21
2018-06-29 19:00:00,55.26
2018-06-29 19:15:00,55.28
2018-06-29 19:30:00,55.33
2018-06-29 19:45:00,55.24
2018-06-29 20:00:00,55.26
2018-06-29 20:15:00,55.26
2018-06-29 20:30:00,55.15
2018-06-29 20:45:00,55.24
2018-06-29 21:00:00,55.3
2018-06-29 21:15:00,55.37
2018-06-29 21:30:00,55.35
2018-06-29 21:45:00,55.37
2018-06-29 22:00:00,55.49
2018-06-29 22:15:00,55.26
2018-06-29 22:30:00,55.33
2018-06-29 22:45:00,53.77
2018-06-29 23:00:00,48.51
2018-06-29 23:15:00,48.92
2018-06-29 23:30:00,48.87
2018-06-29 23:45:00,50.09
2018-06-30 00:00:00,50.33
2018-06-30 00:15:00,50.54
2018-06-30 00:30:00,50.53
2018-06-30 00:45:00,50.53
2018-06-30 01:00:00,50.51
2018-06-30 01:15:00,50.47
2018-06-30 01:30:00,50.49
2018-06-30 01:45:00,50.56
2018-06-30 02:00:00,50.47
2018-06-30 02:15:00,50.54
2018-06-30 02:30:00,50.53
2018-06-30 02:45:00,50.45
2018-06-30 03:00:00,50.58
2018-06-30 03:15:00,50.49
2018-06-30 03:30:00,50.36
2018-06-30 03:45:00,49.3
2018-06-30 04:00:00,49.3
2018-06-30 04:15:00,49.19
2018-06-30 04:30:00,48.74
2018-06-30 04:45:00,52.81
2018-06-30 05:00:00,76.97
2018-06-30 05:15:00,77.08
2018-06-30 05:30:00,76.88
2018-06-30 05:45:00,77.06
2018-06-30 06:00:00,77.06
2018-06-30 06:15:00,76.9
2018-06-30 06:30:00,75.15
2018-06-30 06:45:00,69.64
2018-06-30 07:00:00,50.51
2018-06-30 07:15:00,50.49
2018-06-30 07:30:00,50.49
2018-06-30 07:45:00,50.51
2018-06-30 08:00:00,50.38
2018-06-30 08:15:00,50.38
2018-06-30 08:30:00,50.31
2018-06-30 08:45:00,50.96
2018-06-30 09:00:00,56.86
2018-06-30 09:15:00,56.77
2018-06-30 09:30:00,55.06
2018-06-30 09:45:00,51.57
2018-06-30 10:00:00,1.42
2018-06-30 10:15:00,1.42
2018-06-30 10:30:00,1.42
2018-06-30 10:45:00,1.42
2018-06-30 11:00:00,25.07
2018-06-30 11:15:00,28.75
2018-06-30 11:30:00,28.69
2018-06-30 11:45:00,49.84
2018-06-30 12:00:00,54.5
2018-06-30 12:15:00,54.79
2018-06-30 12:30:00,54.85
2018-06-30 12:45:00,53.48
2018-06-30 13:00:00,54.49
2018-06-30 13:15:00,54.74
2018-06-30 13:30:00,54.74
2018-06-30 13:45:00,54.94
2018-06-30 14:00:00,54.83
2018-06-30 14:15:00,54.81
2018-06-30 14:30:00,54.85
2018-06-30 14:45:00,54.86
2018-06-30 15:00:00,54.81
2018-06-30 15:15:00,56.11
2018-06-30 15:30:00,56.81
2018-06-30 15:45:00,56.79
2018-06-30 16:00:00,56.79
2018-06-30 16:15:00,56.83
2018-06-30 16:30:00,56.86
2018-06-30 16:45:00,55.48
2018-06-30 17:00:00,56.61
2018-06-30 17:15:00,56.9
2018-06-30 17:30:00,56.99
2018-06-30 17:45:00,56.84
2018-06-30 18:00:00,55.03
2018-06-30 18:15:00,54.88
2018-06-30 18:30:00,54.94
2018-06-30 18:45:00,54.9
2018-06-30 19:00:00,54.83
2018-06-30 19:15:00,54.81
2018-06-30 19:30:00,54.83
2018-06-30 19:45:00,54.67
2018-06-30 20:00:00,54.67
2018-06-30 20:15:00,54.7
2018-06-30 20:30:00,54.74
2018-06-30 20:45:00,54.76
2018-06-30 21:00:00,54.81
2018-06-30 21:15:00,54.86
2018-06-30 21:30:00,54.88
2018-06-30 21:45:00,54.83
2018-06-30 22:00:00,54.79
2018-06-30 22:15:00,54.9
2018-06-30 22:30:00,54.81
2018-06-30 22:45:00,53.24
2018-06-30 23:00:00,47.92
2018-06-30 23:15:00,48.28
2018-06-30 23:30:00,48.31
2018-06-30 23:45:00,48.22
2018-07-01 00:00:00,48.04
2018-07-01 00:15:00,48.2
2018-07-01 00:30:00,48.31
2018-07-01 00:45:00,48.42
2018-07-01 01:00:00,49.55
2018-07-01 01:15:00,50.51
2018-07-01 01:30:00,50.54
2018-07-01 01:45:00,50.49
2018-07-01 02:00:00,50.58
2018-07-01 02:15:00,50.56
2018-07-01 02:30:00,50.54
2018-07-01 02:45:00,50.54
2018-07-01 03:00:00,50.6
2018-07-01 03:15:00,50.72
2018-07-01 03:30:00,50.63
2018-07-01 03:45:00,50.47
2018-07-01 04:00:00,50.72
2018-07-01 04:15:00,50.78
2018-07-01 04:30:00,50.74
2018-07-01 04:45:00,50.74
2018-07-01 05:00:00,50.62
2018-07-01 05:15:00,50.6
2018-07-01 05:30:00,50.63
2018-07-01 05:45:00,50.47
2018-07-01 06:00:00,50.63
2018-07-01 06:15:00,50.58
2018-07-01 06:30:00,50.49
2018-07-01 06:45:00,50.49
2018-07-01 07:00:00,50.6
2018-07-01 07:15:00,50.53
2018-07-01 07:30:00,50.51
2018-07-01 07:45:00,50.6
2018-07-01 08:00:00,50.53
2018-07-01 08:15:00,50.08
2018-07-01 08:30:00,50.62
2018-07-01 08:45:00,51.07
2018-07-01 09:00:00,57.01
2018-07-01 09:15:00,57.1
2018-07-01 09:30:00,56.45
2018-07-01 09:45:00,52.43
2018-07-01 10:00:00,1.49
2018-07-01 10:15:00,1.48
2018-07-01 10:30:00,21.96
2018-07-01 10:45:00,29.09
2018-07-01 11:00:00,29.09
2018-07-01 11:15:00,35.44
2018-07-01 11:30:00,56.0
2018-07-01 11:45:00,54.59
2018-07-01 12:00:00,55.64
2018-07-01 12:15:00,55.96
2018-07-01 12:30:00,55.85
2018-07-01 12:45:00,54.56
2018-07-01 13:00:00,55.4
2018-07-01 13:15:00,55.46
2018-07-01 13:30:00,55.55
2018-07-01 13:45:00,55.51
2018-07-01 14:00:00,55.53
2018-07-01 14:15:00,56.38
2018-07-01 14:30:00,56.61
2018-07-01 14:45:00,56.57
2018-07-01 15:00:00,56.59
2018-07-01 15:15:00,56.72
2018-07-01 15:30:00,56.68
2018-07-01 15:45:00,56.72
2018-07-01 16:00:00,56.77
2018-07-01 16:15:00,56.77
2018-07-01 16:30:00,55.84
2018-07-01 16:45:00,54.2
2018-07-01 17:00:00,55.19
2018-07-01 17:15:00,55.51
2018-07-01 17:30:00,55.48
2018-07-01 17:45:00,55.48
2018-07-01 18:00:00,55.39
2018-07-01 18:15:00,55.4
2018-07-01 18:30:00,55.35
2018-07-01 18:45:00,55.35
2018-07-01 19:00:00,55.35
2018-07-01 19:15:00,55.17
2018-07-01 19:30:00,55.22
2018-07-01 19:45:00,55.24
2018-07-01 20:00:00,55.42
2018-07-01 20:15:00,55.49
2018-07-01 20:30:00,55.48
2018-07-01 20:45:00,55.51
2018-07-01 21:00:00,55.48
2018-07-01 21:15:00,55.39
2018-07-01 21:30:00,55.48
2018-07-01 21:45:00,55.48
2018-07-01 22:00:00,55.44
2018-07-01 22:15:00,55.46
2018-07-01 22:30:00,55.46
2018-07-01 22:45:00,53.95
2018-07-01 23:00:00,48.92
2018-07-01 23:15:00,49.25
2018-07-01 23:30:00,49.27
2018-07-01 23:45:00,49.28
2018-07-02 00:00:00,49.28
2018-07-02 00:15:00,49.99
2018-07-02 00:30:00,50.53
2018-07-02 00:45:00,50.6
2018-07-02 01:00:00,50.6
2018-07-02 01:15:00,50.58
2018-07-02 01:30:00,50.56
2018-07-02 01:45:00,50.56
2018-07-02 02:00:00,50.65
2018-07-02 02:15:00,50.89
2018-07-02 02:30:00,50.89
2018-07-02 02:45:00,50.87
2018-07-02 03:00:00,50.89
2018-07-02 03:15:00,50.89
2018-07-02 03:30:00,50.96
2018-07-02 03:45:00,50.87
2018-07-02 04:00:00,50.87
2018-07-02 04:15:00,50.89
2018-07-02 04:30:00,50.9
2018-07-02 04:45:00,50.98
2018-07-02 05:00:00,50.76
2018-07-02 05:15:00,50.69
2018-07-02 05:30:00,50.72
2018-07-02 05:45:00,50.76
2018-07-02 06:00:00,50.8
2018-07-02 06:15:00,50.38
2018-07-02 06:30:00,49.63
2018-07-02 06:45:00,49.55
2018-07-02 07:00:00,49.54
2018-07-02 07:15:00,49.48
2018-07-02 07:30:00,49.45
2018-07-02 07:45:00,49.34
2018-07-02 08:00:00,49.34
2018-07-02 08:15:00,49.41
2018-07-02 08:30:00,49.36
2018-07-02 08:45:00,49.66
2018-07-02 09:00:00,55.35
2018-07-02 09:15:00,55.22
2018-07-02 09:30:00,55.49
2018-07-02 09:45:00,52.13
2018-07-02 10:00:00,1.46
2018-07-02 10:15:00,1.46
2018-07-02 10:30:00,1.44
2018-07-02 10:45:00,17.44
2018-07-02 11:00:00,29.21
2018-07-02 11:15:00,29.23
2018-07-02 11:30:00,31.18
2018-07-02 11:45:00,55.64
2018-07-02 12:00:00,56.56
2018-07-02 12:15:00,56.03
2018-07-02 12:30:00,55.82
2018-07-02 12:45:00,54.49
2018-07-02 13:00:00,55.48
2018-07-02 13:15:00,55.89
2018-07-02 13:30:00,55.84
2018-07-02 13:45:00,55.75
2018-07-02 14:00:00,55.8
2018-07-02 14:15:00,55.82
2018-07-02 14:30:00,55.96
2018-07-02 14:45:00,55.89
2018-07-02 15:00:00,55.82
2018-07-02 15:15:00,55.8
2018-07-02 15:30:00,55.8
2018-07-02 15:45:00,55.8
2018-07-02 16:00:00,55.66
2018-07-02 16:15:00,56.59
2018-07-02 16:30:00,56.95
2018-07-02 16:45:00,55.57
2018-07-02 17:00:00,56.59
2018-07-02 17:15:00,56.9
2018-07-02 17:30:00,56.23
2018-07-02 17:45:00,55.73
2018-07-02 18:00:00,55.87
2018-07-02 18:15:00,55.73
2018-07-02 18:30:00,55.71
2018-07-02 18:45:00,55.6
2018-07-02 19:00:00,55.49
2018-07-02 19:15:00,55.53
2018-07-02 19:30:00,55.42
2018-07-02 19:45:00,55.31
2018-07-02 20:00:00,55.35
2018-07-02 20:15:00,55.4
2018-07-02 20:30:00,55.42
2018-07-02 20:45:00,55.4
2018-07-02 21:00:00,55.37
2018-07-02 21:15:00,55.37
2018-07-02 21:30:00,55.39
2018-07-02 21:45:00,55.4
2018-07-02 22:00:00,55.53
2018-07-02 22:15:00,55.53
2018-07-02 22:30:00,55.57
2018-07-02 22:45:00,54.04
2018-07-02 23:00:00,48.89
2018-07-02 23:15:00,49.1
2018-07-02 23:30:00,49.01
2018-07-02 23:45:00,49.05
2018-07-03 00:00:00,48.91
2018-07-03 00:15:00,49.21
2018-07-03 00:30:00,49.14
2018-07-03 00:45:00,49.14
2018-07-03 01:00:00,50.22
2018-07-03 01:15:00,50.54
2018-07-03 01:30:00,50.56
2018-07-03 01:45:00,50.54
2018-07-03 02:00:00,50.63
2018-07-03 02:15:00,50.63
2018-07-03 02:30:00,50.56
2018-07-03 02:45:00,50.6
2018-07-03 03:00:00,50.56
2018-07-03 03:15:00,50.63
2018-07-03 03:30:00,50.6
2018-07-03 03:45:00,50.63
2018-07-03 04:00:00,50.8
2018-07-03 04:15:00,50.8
2018-07-03 04:30:00,50.78
2018-07-03 04:45:00,50.69
2018-07-03 05:00:00,50.6
2018-07-03 05:15:00,50.63
2018-07-03 05:30:00,50.63
2018-07-03 05:45:00,50.53
2018-07-03 06:00:00,50.63
2018-07-03 06:15:00,49.72
2018-07-03 06:30:00,49.61
2018-07-03 06:45:00,49.45
2018-07-03 07:00:00,49.46
2018-07-03 07:15:00,49.39
2018-07-03 07:30:00,49.32
2018-07-03 07:45:00,49.18
2018-07-03 08:00:00,49.05
2018-07-03 08:15:00,49.07
2018-07-03 08:30:00,49.16
2018-07-03 08:45:00,49.68
2018-07-03 09:00:00,55.3
2018-07-03 09:15:00,55.1
2018-07-03 09:30:00,55.17
2018-07-03 09:45:00,53.44
2018-07-03 10:00:00,28.94
2018-07-03 10:15:00,28.96
2018-07-03 10:30:00,28.98
2018-07-03 10:45:00,53.89
2018-07-03 11:00:00,55.48
2018-07-03 11:15:00,55.53
2018-07-03 11:30:00,55.49
2018-07-03 11:45:00,54.2
2018-07-03 12:00:00,55.17
2018-07-03 12:15:00,55.51
2018-07-03 12:30:00,55.66
2018-07-03 12:45:00,54.27
2018-07-03 13:00:00,55.33
2018-07-03 13:15:00,55.66
2018-07-03 13:30:00,55.64
2018-07-03 13:45:00,55.71
2018-07-03 14:00:00,55.58
2018-07-03 14:15:00,55.55
2018-07-03 14:30:00,55.51
2018-07-03 14:45:00,55.6
2018-07-03 15:00:00,55.46
2018-07-03 15:15:00,55.48
2018-07-03 15:30:00,55.44
2018-07-03 15:45:00,56.39
2018-07-03 16:00:00,56.79
2018-07-03 16:15:00,56.84
2018-07-03 16:30:00,56.79
2018-07-03 16:45:00,55.49
2018-07-03 17:00:00,56.52
2018-07-03 17:15:00,56.97
2018-07-03 17:30:00,56.86
2018-07-03 17:45:00,55.58
2018-07-03 18:00:00,55.6
2018-07-03 18:15:00,55.51
2018-07-03 18:30:00,55.48
2018-07-03 18:45:00,55.4
2018-07-03 19:00:00,55.46
2018-07-03 19:15:00,55.44
2018-07-03 19:30:00,55.48
2018-07-03 19:45:00,55.06
2018-07-03 20:00:00,55.04
2018-07-03 20:15:00,55.1
2018-07-03 20:30:00,55.13
2018-07-03 20:45:00,55.1
2018-07-03 21:00:00,55.21
2018-07-03 21:15:00,55.08
2018-07-03 21:30:00,55.08
2018-07-03 21:45:00,55.69
2018-07-03 22:00:00,78.82
2018-07-03 22:15:00,79.04
2018-07-03 22:30:00,78.8
2018-07-03 22:45:00,76.48
2018-07-03 23:00:00,71.46
2018-07-03 23:15:00,72.25
2018-07-03 23:30:00,72.36
2018-07-03 23:45:00,72.27
2018-07-04 00:00:00,72.05
2018-07-04 00:15:00,72.16
2018-07-04 00:30:00,72.16
2018-07-04 00:45:00,72.2
2018-07-04 01:00:00,72.16
2018-07-04 01:15:00,72.32
2018-07-04 01:30:00,72.4
2018-07-04 01:45:00,72.52
2018-07-04 02:00:00,72.83
2018-07-04 02:15:00,75.49
2018-07-04 02:30:00,76.36
2018-07-04 02:45:00,76.57
2018-07-04 03:00:00,76.59
2018-07-04 03:15:00,76.48
2018-07-04 03:30:00,76.37
2018-07-04 03:45:00,76.9
2018-07-04 04:00:00,77.29
2018-07-04 04:15:00,77.4
2018-07-04 04:30:00,76.72
2018-07-04 04:45:00,50.72
2018-07-04 05:00:00,50.6
2018-07-04 05:15:00,50.6
2018-07-04 05:30:00,36.56
2018-07-04 05:45:00,23.06
2018-07-04 06:00:00,23.02
2018-07-04 06:15:00,23.06
2018-07-04 06:30:00,47.56
2018-07-04 06:45:00,50.58
2018-07-04 07:00:00,50.27
2018-07-04 07:15:00,50.27
2018-07-04 07:30:00,49.3
2018-07-04 07:45:00,49.05
2018-07-04 08:00:00,49.07
2018-07-04 08:15:00,48.98
2018-07-04 08:30:00,48.92
2018-07-04 08:45:00,49.18
2018-07-04 09:00:00,54.72
2018-07-04 09:15:00,54.7
2018-07-04 09:30:00,54.59
2018-07-04 09:45:00,51.53
2018-07-04 10:00:00,1.51
2018-07-04 10:15:00,1.49
2018-07-04 10:30:00,26.41
2018-07-04 10:45:00,28.8
2018-07-04 11:00:00,28.8
2018-07-04 11:15:00,49.93
2018-07-04 11:30:00,54.99
2018-07-04 11:45:00,53.75
2018-07-04 12:00:00,54.72
2018-07-04 12:15:00,55.1
2018-07-04 12:30:00,55.1
2018-07-04 12:45:00,54.13
2018-07-04 13:00:00,55.22
2018-07-04 13:15:00,56.74
2018-07-04 13:30:00,56.74
2018-07-04 13:45:00,56.81
2018-07-04 14:00:00,56.84
2018-07-04 14:15:00,56.75
2018-07-04 14:30:00,56.59
2018-07-04 14:45:00,56.74
2018-07-04 15:00:00,56.48
2018-07-04 15:15:00,55.62
2018-07-04 15:30:00,55.48
2018-07-04 15:45:00,55.53
2018-07-04 16:00:00,55.53
2018-07-04 16:15:00,55.6
2018-07-04 16:30:00,55.58
2018-07-04 16:45:00,54.29
2018-07-04 17:00:00,55.21
2018-07-04 17:15:00,55.6
2018-07-04 17:30:00,55.62
2018-07-04 17:45:00,55.67
2018-07-04 18:00:00,55.66
2018-07-04 18:15:00,55.66
2018-07-04 18:30:00,55.62
2018-07-04 18:45:00,55.67
2018-07-04 19:00:00,55.58
2018-07-04 19:15:00,55.58
2018-07-04 19:30:00,55.58
2018-07-04 19:45:00,55.35
2018-07-04 20:00:00,55.48
2018-07-04 20:15:00,55.46
2018-07-04 20:30:00,55.44
2018-07-04 20:45:00,55.39
2018-07-04 21:00:00,55.39
2018-07-04 21:15:00,55.31
2018-07-04 21:30:00,55.44
2018-07-04 21:45:00,55.44
2018-07-04 22:00:00,55.48
2018-07-04 22:15:00,55.42
2018-07-04 22:30:00,55.39
2018-07-04 22:45:00,54.0
2018-07-04 23:00:00,67.88
2018-07-04 23:15:00,73.33
2018-07-04 23:30:00,73.35
2018-07-04 23:45:00,73.28
2018-07-05 00:00:00,73.21
2018-07-05 00:15:00,73.44
2018-07-05 00:30:00,73.42
2018-07-05 00:45:00,73.51
2018-07-05 01:00:00,73.46
2018-07-05 01:15:00,73.66
2018-07-05 01:30:00,73.37
2018-07-05 01:45:00,73.37
2018-07-05 02:00:00,75.1
2018-07-05 02:15:00,76.23
2018-07-05 02:30:00,76.66
2018-07-05 02:45:00,76.59
2018-07-05 03:00:00,76.3
2018-07-05 03:15:00,76.54
2018-07-05 03:30:00,76.3
2018-07-05 03:45:00,76.73
2018-07-05 04:00:00,76.93
2018-07-05 04:15:00,77.02
2018-07-05 04:30:00,77.24
2018-07-05 04:45:00,61.92
2018-07-05 05:00:00,50.71
2018-07-05 05:15:00,50.56
2018-07-05 05:30:00,47.43
2018-07-05 05:45:00,23.04
2018-07-05 06:00:00,23.09
2018-07-05 06:15:00,23.11
2018-07-05 06:30:00,45.86
2018-07-05 06:45:00,50.51
2018-07-05 07:00:00,50.33
2018-07-05 07:15:00,50.29
2018-07-05 07:30:00,49.9
2018-07-05 07:45:00,49.16
2018-07-05 08:00:00,49.03
2018-07-05 08:15:00,48.94
2018-07-05 08:30:00,48.96
2018-07-05 08:45:00,49.45
2018-07-05 09:00:00,55.15
2018-07-05 09:15:00,55.1
2018-07-05 09:30:00,55.1
2018-07-05 09:45:00,52.11
2018-07-05 10:00:00,1.48
2018-07-05 10:15:00,1.48
2018-07-05 10:30:00,4.9
2018-07-05 10:45:00,28.98
2018-07-05 11:00:00,28.98
2018-07-05 11:15:00,28.94
2018-07-05 11:30:00,42.8
2018-07-05 11:45:00,54.32
2018-07-05 12:00:00,55.13
2018-07-05 12:15:00,55.71
2018-07-05 12:30:00,55.55
2018-07-05 12:45:00,54.45
2018-07-05 13:00:00,55.26
2018-07-05 13:15:00,55.8
2018-07-05 13:30:00,56.14
2018-07-05 13:45:00,56.97
2018-07-05 14:00:00,56.84
2018-07-05 14:15:00,56.88
2018-07-05 14:30:00,56.9
2018-07-05 14:45:00,56.86
2018-07-05 15:00:00,56.79
2018-07-05 15:15:00,56.88
2018-07-05 15:30:00,56.84
2018-07-05 15:45:00,55.93
2018-07-05 16:00:00,55.6
2018-07-05 16:15:00,55.78
2018-07-05 16:30:00,55.73
2018-07-05 16:45:00,54.56
2018-07-05 17:00:00,55.49
2018-07-05 17:15:00,55.75
2018-07-05 17:30:00,55.78
2018-07-05 17:45:00,55.8
2018-07-05 18:00:00,55.6
2018-07-05 18:15:00,55.53
2018-07-05 18:30:00,55.35
2018-07-05 18:45:00,55.33
2018-07-05 19:00:00,55.42
2018-07-05 19:15:00,55.37
2018-07-05 19:30:00,55.53
2018-07-05 19:45:00,55.31
2018-07-05 20:00:00,55.4
2018-07-05 20:15:00,55.39
2018-07-05 20:30:00,55.57
2018-07-05 20:45:00,55.75
2018-07-05 21:00:00,55.73
2018-07-05 21:15:00,55.58
2018-07-05 21:30:00,55.6
2018-07-05 21:45:00,55.62
2018-07-05 22:00:00,55.64
2018-07-05 22:15:00,55.75
2018-07-05 22:30:00,55.71
2018-07-05 22:45:00,54.22
2018-07-05 23:00:00,49.01
2018-07-05 23:15:00,49.48
2018-07-05 23:30:00,49.32
2018-07-05 23:45:00,49.39
2018-07-06 00:00:00,49.05
2018-07-06 00:15:00,49.19
2018-07-06 00:30:00,49.25
2018-07-06 00:45:00,49.73
2018-07-06 01:00:00,50.51
2018-07-06 01:15:00,50.49
2018-07-06 01:30:00,50.49
2018-07-06 01:45:00,50.63
2018-07-06 02:00:00,50.54
2018-07-06 02:15:00,50.65
2018-07-06 02:30:00,50.58
2018-07-06 02:45:00,50.71
2018-07-06 03:00:00,50.76
2018-07-06 03:15:00,50.69
2018-07-06 03:30:00,50.63
2018-07-06 03:45:00,50.71
2018-07-06 04:00:00,50.71
2018-07-06 04:15:00,50.81
2018-07-06 04:30:00,50.72
2018-07-06 04:45:00,50.76
2018-07-06 05:00:00,50.62
2018-07-06 05:15:00,50.54
2018-07-06 05:30:00,50.65
2018-07-06 05:45:00,50.58
2018-07-06 06:00:00,50.6
2018-07-06 06:15:00,50.45
2018-07-06 06:30:00,50.4
2018-07-06 06:45:00,50.17
2018-07-06 07:00:00,49.27
2018-07-06 07:15:00,49.27
2018-07-06 07:30:00,49.14
2018-07-06 07:45:00,49.14
2018-07-06 08:00:00,48.91
2018-07-06 08:15:00,48.64
2018-07-06 08:30:00,48.49
2018-07-06 08:45:00,48.98
2018-07-06 09:00:00,54.88
2018-07-06 09:15:00,54.77
2018-07-06 09:30:00,54.77
2018-07-06 09:45:00,53.21
2018-07-06 10:00:00,28.76
2018-07-06 10:15:00,28.82
2018-07-06 10:30:00,28.75
2018-07-06 10:45:00,28.78
2018-07-06 11:00:00,53.89
2018-07-06 11:15:00,55.06
2018-07-06 11:30:00,55.15
2018-07-06 11:45:00,53.89
2018-07-06 12:00:00,54.7
2018-07-06 12:15:00,55.12
2018-07-06 12:30:00,55.49
2018-07-06 12:45:00,55.01
2018-07-06 13:00:00,56.47
2018-07-06 13:15:00,56.84
2018-07-06 13:30:00,56.83
2018-07-06 13:45:00,56.83
2018-07-06 14:00:00,56.93
2018-07-06 14:15:00,56.81
2018-07-06 14:30:00,56.86
2018-07-06 14:45:00,56.38
2018-07-06 15:00:00,55.6
2018-07-06 15:15:00,55.82
2018-07-06 15:30:00,55.85
2018-07-06 15:45:00,55.73
2018-07-06 16:00:00,55.71
2018-07-06 16:15:00,55.73
2018-07-06 16:30:00,55.67
2018-07-06 16:45:00,54.4
2018-07-06 17:00:00,55.3
2018-07-06 17:15:00,55.6
2018-07-06 17:30:00,55.55
2018-07-06 17:45:00,55.67
2018-07-06 18:00:00,55.76
2018-07-06 18:15:00,55.69
2018-07-06 18:30:00,55.64
2018-07-06 18:45:00,55.58
2018-07-06 19:00:00,55.62
2018-07-06 19:15:00,55.4
2018-07-06 19:30:00,55.33
2018-07-06 19:45:00,55.35
2018-07-06 20:00:00,55.42
2018-07-06 20:15:00,55.49
2018-07-06 20:30:00,55.46
2018-07-06 20:45:00,55.44
2018-07-06 21:00:00,55.44
2018-07-06 21:15:00,55.4
2018-07-06 21:30:00,55.64
2018-07-06 21:45:00,55.49
2018-07-06 22:00:00,55.62
2018-07-06 22:15:00,55.6
2018-07-06 22:30:00,55.6
2018-07-06 22:45:00,54.11
2018-07-06 23:00:00,48.82
2018-07-06 23:15:00,49.21
2018-07-06 23:30:00,49.86
2018-07-06 23:45:00,50.36
2018-07-07 00:00:00,50.33
2018-07-07 00:15:00,50.4
2018-07-07 00:30:00,50.45
2018-07-07 00:45:00,50.51
2018-07-07 01:00:00,50.56
2018-07-07 01:15:00,50.47
2018-07-07 01:30:00,50.42
2018-07-07 01:45:00,50.44
2018-07-07 02:00:00,50.53
2018-07-07 02:15:00,50.58
2018-07-07 02:30:00,50.63
2018-07-07 02:45:00,50.69
2018-07-07 03:00:00,50.63
2018-07-07 03:15:00,50.65
2018-07-07 03:30:00,50.71
2018-07-07 03:45:00,49.7
2018-07-07 04:00:00,49.57
2018-07-07 04:15:00,49.63
2018-07-07 04:30:00,49.73
2018-07-07 04:45:00,49.9
2018-07-07 05:00:00,50.58
2018-07-07 05:15:00,50.54
2018-07-07 05:30:00,50.51
2018-07-07 05:45:00,50.42
2018-07-07 06:00:00,50.54
2018-07-07 06:15:00,50.51
2018-07-07 06:30:00,50.53
2018-07-07 06:45:00,50.56
2018-07-07 07:00:00,50.56
2018-07-07 07:15:00,50.53
2018-07-07 07:30:00,50.54
2018-07-07 07:45:00,50.31
2018-07-07 08:00:00,49.3
2018-07-07 08:15:00,49.23
2018-07-07 08:30:00,49.19
2018-07-07 08:45:00,49.68
2018-07-07 09:00:00,55.46
2018-07-07 09:15:00,55.33
2018-07-07 09:30:00,55.37
2018-07-07 09:45:00,52.42
2018-07-07 10:00:00,1.42
2018-07-07 10:15:00,6.48
2018-07-07 10:30:00,28.91
2018-07-07 10:45:00,28.89
2018-07-07 11:00:00,31.5
2018-07-07 11:15:00,55.53
2018-07-07 11:30:00,55.48
2018-07-07 11:45:00,54.31
2018-07-07 12:00:00,55.13
2018-07-07 12:15:00,55.46
2018-07-07 12:30:00,55.46
2018-07-07 12:45:00,54.05
2018-07-07 13:00:00,55.03
2018-07-07 13:15:00,55.53
2018-07-07 13:30:00,55.4
2018-07-07 13:45:00,55.31
2018-07-07 14:00:00,55.24
2018-07-07 14:15:00,55.22
2018-07-07 14:30:00,55.3
2018-07-07 14:45:00,55.53
2018-07-07 15:00:00,55.49
2018-07-07 15:15:00,55.33
2018-07-07 15:30:00,55.28
2018-07-07 15:45:00,55.39
2018-07-07 16:00:00,55.84
2018-07-07 16:15:00,55.82
2018-07-07 16:30:00,56.0
2018-07-07 16:45:00,54.83
2018-07-07 17:00:00,55.69
2018-07-07 17:15:00,56.03
2018-07-07 17:30:00,55.96
2018-07-07 17:45:00,55.96
2018-07-07 18:00:00,55.93
2018-07-07 18:15:00,56.0
2018-07-07 18:30:00,55.93
2018-07-07 18:45:00,55.93
2018-07-07 19:00:00,55.89
2018-07-07 19:15:00,55.82
2018-07-07 19:30:00,55.87
2018-07-07 19:45:00,55.8
2018-07-07 20:00:00,55.87
2018-07-07 20:15:00,55.93
2018-07-07 20:30:00,55.93
2018-07-07 20:45:00,56.11
2018-07-07 21:00:00,56.16
2018-07-07 21:15:00,56.2
2018-07-07 21:30:00,56.2
2018-07-07 21:45:00,56.23
2018-07-07 22:00:00,55.37
2018-07-07 22:15:00,55.12
2018-07-07 22:30:00,55.17
2018-07-07 22:45:00,53.64
2018-07-07 23:00:00,48.24
2018-07-07 23:15:00,48.71
2018-07-07 23:30:00,48.67
2018-07-07 23:45:00,48.64
2018-07-08 00:00:00,48.71
2018-07-08 00:15:00,49.55
2018-07-08 00:30:00,50.35
