,Power
2018-07-18 07:30:00,24.96
2018-07-18 07:45:00,26.54
2018-07-18 08:00:00,30.67
2018-07-18 08:15:00,30.43
2018-07-18 08:30:00,33.22
2018-07-18 08:45:00,33.31
2018-07-18 09:00:00,38.28
2018-07-18 09:15:00,35.45
2018-07-18 09:30:00,38.62
2018-07-18 09:45:00,39.74
2018-07-18 10:00:00,43.78
2018-07-18 10:15:00,42.79
2018-07-18 10:30:00,41.95
2018-07-18 10:45:00,41.09
2018-07-18 11:00:00,44.74
2018-07-18 11:15:00,42.74
2018-07-18 11:30:00,45.43
2018-07-18 11:45:00,46.51
2018-07-18 12:00:00,43.15
2018-07-18 12:15:00,46.18
2018-07-18 12:30:00,40.15
2018-07-18 12:45:00,42.7
2018-07-18 13:00:00,45.02
2018-07-18 13:15:00,43.39
2018-07-18 13:30:00,42.46
2018-07-18 13:45:00,40.1
2018-07-18 14:00:00,41.78
2018-07-18 14:15:00,42.14
2018-07-18 14:30:00,41.28
2018-07-18 14:45:00,38.62
2018-07-18 15:00:00,40.94
2018-07-18 15:15:00,41.69
2018-07-18 15:30:00,42.84
2018-07-18 15:45:00,41.78
2018-07-18 16:00:00,38.3
2018-07-18 16:15:00,38.23
2018-07-18 16:30:00,36.96
2018-07-18 16:45:00,35.98
2018-07-18 17:00:00,38.38
2018-07-18 17:15:00,34.39
2018-07-18 17:30:00,33.65
2018-07-18 17:45:00,37.22
2018-07-18 18:00:00,31.63
2018-07-18 18:15:00,32.57
2018-07-18 18:30:00,29.26
2018-07-18 18:45:00,23.09
2018-07-18 19:00:00,25.66
2018-07-18 19:15:00,21.41
2018-07-18 19:30:00,23.33
2018-07-18 19:45:00,25.13
2018-07-18 20:00:00,21.96
2018-07-18 20:15:00,18.53
2018-07-18 20:30:00,19.68
2018-07-18 20:45:00,15.79
2018-07-18 21:00:00,14.81
2018-07-18 21:15:00,14.38
2018-07-18 21:30:00,12.94
2018-07-18 21:45:00,12.77
2018-07-18 22:00:00,12.48
2018-07-18 22:15:00,13.99
2018-07-18 22:30:00,15.67
2018-07-18 22:45:00,15.29
2018-07-18 23:00:00,14.71
2018-07-18 23:15:00,13.39
2018-07-18 23:30:00,12.55
2018-07-18 23:45:00,12.24
2018-07-19 00:00:00,13.61
2018-07-19 00:15:00,14.4
2018-07-19 00:30:00,14.04
2018-07-19 00:45:00,13.9
2018-07-19 01:00:00,13.92
2018-07-19 01:15:00,12.46
2018-07-19 01:30:00,12.24
2018-07-19 01:45:00,12.72
2018-07-19 02:00:00,14.38
2018-07-19 02:15:00,14.02
2018-07-19 02:30:00,13.7
2018-07-19 02:45:00,14.98
2018-07-19 03:00:00,14.04
2018-07-19 03:15:00,13.68
2018-07-19 03:30:00,12.67
2018-07-19 03:45:00,14.28
2018-07-19 04:00:00,13.85
2018-07-19 04:15:00,13.99
2018-07-19 04:30:00,14.47
2018-07-19 04:45:00,19.85
2018-07-19 05:00:00,19.3
2018-07-19 05:15:00,17.42
2018-07-19 05:30:00,17.06
2018-07-19 05:45:00,21.89
2018-07-19 06:00:00,19.34
2018-07-19 06:15:00,24.19
2018-07-19 06:30:00,21.05
2018-07-19 06:45:00,25.27
2018-07-19 07:00:00,27.05
2018-07-19 07:15:00,25.58
2018-07-19 07:30:00,29.42
2018-07-19 07:45:00,24.94
2018-07-19 08:00:00,31.25
2018-07-19 08:15:00,30.0
2018-07-19 08:30:00,32.95
2018-07-19 08:45:00,32.47
2018-07-19 09:00:00,37.99
2018-07-19 09:15:00,39.43
2018-07-19 09:30:00,36.5
2018-07-19 09:45:00,41.88
2018-07-19 10:00:00,38.59
2018-07-19 10:15:00,43.78
2018-07-19 10:30:00,39.0
2018-07-19 10:45:00,42.7
2018-07-19 11:00:00,40.34
2018-07-19 11:15:00,42.22
2018-07-19 11:30:00,43.61
2018-07-19 11:45:00,42.98
2018-07-19 12:00:00,44.5
2018-07-19 12:15:00,41.54
2018-07-19 12:30:00,43.82
2018-07-19 12:45:00,42.6
2018-07-19 13:00:00,41.06
2018-07-19 13:15:00,47.09
2018-07-19 13:30:00,41.52
2018-07-19 13:45:00,42.5
2018-07-19 14:00:00,43.51
2018-07-19 14:15:00,39.84
2018-07-19 14:30:00,43.01
2018-07-19 14:45:00,39.55
2018-07-19 15:00:00,42.43
2018-07-19 15:15:00,41.88
2018-07-19 15:30:00,40.49
2018-07-19 15:45:00,42.22
2018-07-19 16:00:00,40.9
2018-07-19 16:15:00,40.15
2018-07-19 16:30:00,37.27
2018-07-19 16:45:00,38.23
2018-07-19 17:00:00,36.46
2018-07-19 17:15:00,36.43
2018-07-19 17:30:00,36.5
2018-07-19 17:45:00,34.34
2018-07-19 18:00:00,32.16
2018-07-19 18:15:00,32.54
2018-07-19 18:30:00,30.58
2018-07-19 18:45:00,25.01
2018-07-19 19:00:00,24.12
2018-07-19 19:15:00,24.29
2018-07-19 19:30:00,23.74
2018-07-19 19:45:00,25.2
2018-07-19 20:00:00,24.19
2018-07-19 20:15:00,25.78
2018-07-19 20:30:00,20.04
2018-07-19 20:45:00,19.42
2018-07-19 21:00:00,16.37
2018-07-19 21:15:00,15.55
2018-07-19 21:30:00,13.37
2018-07-19 21:45:00,12.67
2018-07-19 22:00:00,13.1
2018-07-19 22:15:00,14.16
2018-07-19 22:30:00,15.41
2018-07-19 22:45:00,15.7
2018-07-19 23:00:00,14.28
2018-07-19 23:15:00,13.63
2018-07-19 23:30:00,12.29
2018-07-19 23:45:00,12.7
2018-07-20 00:00:00,13.15
2018-07-20 00:15:00,14.14
2018-07-20 00:30:00,14.38
2018-07-20 00:45:00,14.66
2018-07-20 01:00:00,14.26
2018-07-20 01:15:00,12.79
2018-07-20 01:30:00,12.96
2018-07-20 01:45:00,12.55
2018-07-20 02:00:00,14.04
2018-07-20 02:15:00,14.38
2018-07-20 02:30:00,14.52
2018-07-20 02:45:00,15.29
2018-07-20 03:00:00,14.9
2018-07-20 03:15:00,13.51
2018-07-20 03:30:00,12.7
2018-07-20 03:45:00,13.15
2018-07-20 04:00:00,14.18
2018-07-20 04:15:00,14.62
2018-07-20 04:30:00,14.06
2018-07-20 04:45:00,17.83
2018-07-20 05:00:00,20.3
2018-07-20 05:15:00,18.6
2018-07-20 05:30:00,15.67
2018-07-20 05:45:00,21.5
2018-07-20 06:00:00,20.14
2018-07-20 06:15:00,22.03
2018-07-20 06:30:00,21.34
2018-07-20 06:45:00,24.65
2018-07-20 07:00:00,28.78
2018-07-20 07:15:00,25.68
2018-07-20 07:30:00,28.8
2018-07-20 07:45:00,27.41
2018-07-20 08:00:00,31.75
2018-07-20 08:15:00,31.39
2018-07-20 08:30:00,33.96
2018-07-20 08:45:00,33.38
2018-07-20 09:00:00,36.29
2018-07-20 09:15:00,38.64
2018-07-20 09:30:00,37.42
2018-07-20 09:45:00,42.67
2018-07-20 10:00:00,39.02
2018-07-20 10:15:00,43.46
2018-07-20 10:30:00,43.08
2018-07-20 10:45:00,44.52
2018-07-20 11:00:00,43.18
2018-07-20 11:15:00,40.75
2018-07-20 11:30:00,44.88
2018-07-20 11:45:00,43.99
2018-07-20 12:00:00,41.71
2018-07-20 12:15:00,42.26
2018-07-20 12:30:00,41.86
2018-07-20 12:45:00,41.33
2018-07-20 13:00:00,44.33
2018-07-20 13:15:00,43.01
2018-07-20 13:30:00,43.94
2018-07-20 13:45:00,44.28
2018-07-20 14:00:00,41.04
2018-07-20 14:15:00,44.42
2018-07-20 14:30:00,38.71
2018-07-20 14:45:00,40.32
2018-07-20 15:00:00,43.82
2018-07-20 15:15:00,39.67
2018-07-20 15:30:00,40.97
2018-07-20 15:45:00,42.19
2018-07-20 16:00:00,40.34
2018-07-20 16:15:00,39.24
2018-07-20 16:30:00,33.82
2018-07-20 16:45:00,36.02
2018-07-20 17:00:00,38.81
2018-07-20 17:15:00,36.0
2018-07-20 17:30:00,36.31
2018-07-20 17:45:00,34.49
2018-07-20 18:00:00,31.75
2018-07-20 18:15:00,33.86
2018-07-20 18:30:00,33.91
2018-07-20 18:45:00,30.53
2018-07-20 19:00:00,24.46
2018-07-20 19:15:00,26.74
2018-07-20 19:30:00,25.18
2018-07-20 19:45:00,23.71
2018-07-20 20:00:00,26.4
2018-07-20 20:15:00,24.24
2018-07-20 20:30:00,22.78
2018-07-20 20:45:00,21.19
2018-07-20 21:00:00,16.39
2018-07-20 21:15:00,16.34
2018-07-20 21:30:00,14.71
2018-07-20 21:45:00,14.23
2018-07-20 22:00:00,14.45
2018-07-20 22:15:00,14.42
2018-07-20 22:30:00,15.02
2018-07-20 22:45:00,14.4
2018-07-20 23:00:00,14.16
2018-07-20 23:15:00,13.13
2018-07-20 23:30:00,14.18
2018-07-20 23:45:00,14.14
2018-07-21 00:00:00,14.26
2018-07-21 00:15:00,13.94
2018-07-21 00:30:00,14.09
2018-07-21 00:45:00,14.21
2018-07-21 01:00:00,12.41
2018-07-21 01:15:00,12.43
2018-07-21 01:30:00,13.63
2018-07-21 01:45:00,14.28
2018-07-21 02:00:00,13.92
2018-07-21 02:15:00,14.02
2018-07-21 02:30:00,14.4
2018-07-21 02:45:00,13.94
2018-07-21 03:00:00,14.71
2018-07-21 03:15:00,13.85
2018-07-21 03:30:00,13.58
2018-07-21 03:45:00,13.44
2018-07-21 04:00:00,13.8
2018-07-21 04:15:00,14.57
2018-07-21 04:30:00,14.14
2018-07-21 04:45:00,14.06
2018-07-21 05:00:00,14.18
2018-07-21 05:15:00,13.49
2018-07-21 05:30:00,12.26
2018-07-21 05:45:00,12.38
2018-07-21 06:00:00,13.97
2018-07-21 06:15:00,13.97
2018-07-21 06:30:00,13.92
2018-07-21 06:45:00,18.96
2018-07-21 07:00:00,22.44
2018-07-21 07:15:00,22.87
2018-07-21 07:30:00,19.97
2018-07-21 07:45:00,21.82
2018-07-21 08:00:00,18.12
2018-07-21 08:15:00,20.23
2018-07-21 08:30:00,20.5
2018-07-21 08:45:00,20.86
2018-07-21 09:00:00,27.43
2018-07-21 09:15:00,23.42
2018-07-21 09:30:00,27.14
2018-07-21 09:45:00,26.69
2018-07-21 10:00:00,26.64
2018-07-21 10:15:00,30.17
2018-07-21 10:30:00,26.62
2018-07-21 10:45:00,28.54
2018-07-21 11:00:00,26.42
2018-07-21 11:15:00,28.08
2018-07-21 11:30:00,27.86
2018-07-21 11:45:00,29.26
2018-07-21 12:00:00,29.88
2018-07-21 12:15:00,29.54
2018-07-21 12:30:00,28.44
2018-07-21 12:45:00,29.18
2018-07-21 13:00:00,29.5
2018-07-21 13:15:00,27.74
2018-07-21 13:30:00,27.02
2018-07-21 13:45:00,30.84
2018-07-21 14:00:00,26.4
2018-07-21 14:15:00,28.99
2018-07-21 14:30:00,24.79
2018-07-21 14:45:00,24.6
2018-07-21 15:00:00,27.98
2018-07-21 15:15:00,25.46
2018-07-21 15:30:00,22.85
2018-07-21 15:45:00,19.1
2018-07-21 16:00:00,15.5
2018-07-21 16:15:00,14.42
2018-07-21 16:30:00,14.3
2018-07-21 16:45:00,14.21
2018-07-21 17:00:00,13.92
2018-07-21 17:15:00,13.66
2018-07-21 17:30:00,14.18
2018-07-21 17:45:00,12.62
2018-07-21 18:00:00,12.1
2018-07-21 18:15:00,13.2
2018-07-21 18:30:00,14.4
2018-07-21 18:45:00,13.99
2018-07-21 19:00:00,13.66
2018-07-21 19:15:00,14.02
2018-07-21 19:30:00,14.47
2018-07-21 19:45:00,14.95
2018-07-21 20:00:00,13.8
2018-07-21 20:15:00,13.39
2018-07-21 20:30:00,13.82
2018-07-21 20:45:00,14.52
2018-07-21 21:00:00,14.38
2018-07-21 21:15:00,14.66
2018-07-21 21:30:00,14.06
2018-07-21 21:45:00,13.97
2018-07-21 22:00:00,13.49
2018-07-21 22:15:00,12.6
2018-07-21 22:30:00,12.22
2018-07-21 22:45:00,13.75
2018-07-21 23:00:00,14.3
2018-07-21 23:15:00,13.87
2018-07-21 23:30:00,13.9
2018-07-21 23:45:00,13.87
2018-07-22 00:00:00,14.52
2018-07-22 00:15:00,13.66
2018-07-22 00:30:00,13.46
2018-07-22 00:45:00,13.42
2018-07-22 01:00:00,13.92
2018-07-22 01:15:00,13.85
2018-07-22 01:30:00,13.73
2018-07-22 01:45:00,13.97
2018-07-22 02:00:00,13.66
2018-07-22 02:15:00,13.58
2018-07-22 02:30:00,12.38
2018-07-22 02:45:00,12.34
2018-07-22 03:00:00,13.39
2018-07-22 03:15:00,13.68
2018-07-22 03:30:00,14.26
2018-07-22 03:45:00,13.87
2018-07-22 04:00:00,13.75
2018-07-22 04:15:00,13.9
2018-07-22 04:30:00,13.73
2018-07-22 04:45:00,13.32
2018-07-22 05:00:00,13.85
2018-07-22 05:15:00,14.23
2018-07-22 05:30:00,14.02
2018-07-22 05:45:00,13.8
2018-07-22 06:00:00,13.7
2018-07-22 06:15:00,13.97
2018-07-22 06:30:00,13.42
2018-07-22 06:45:00,12.22
2018-07-22 07:00:00,12.58
2018-07-22 07:15:00,13.66
2018-07-22 07:30:00,13.7
2018-07-22 07:45:00,14.26
2018-07-22 08:00:00,14.47
2018-07-22 08:15:00,13.85
2018-07-22 08:30:00,13.58
2018-07-22 08:45:00,14.09
2018-07-22 09:00:00,13.73
2018-07-22 09:15:00,13.49
2018-07-22 09:30:00,14.35
2018-07-22 09:45:00,13.97
2018-07-22 10:00:00,14.02
2018-07-22 10:15:00,13.94
2018-07-22 10:30:00,13.92
2018-07-22 10:45:00,14.06
2018-07-22 11:00:00,13.92
2018-07-22 11:15:00,12.62
2018-07-22 11:30:00,12.34
2018-07-22 11:45:00,12.89
2018-07-22 12:00:00,13.75
2018-07-22 12:15:00,13.99
2018-07-22 12:30:00,14.06
2018-07-22 12:45:00,13.66
2018-07-22 13:00:00,13.63
2018-07-22 13:15:00,14.09
2018-07-22 13:30:00,15.31
2018-07-22 13:45:00,14.09
2018-07-22 14:00:00,13.03
2018-07-22 14:15:00,12.84
2018-07-22 14:30:00,14.11
2018-07-22 14:45:00,13.66
2018-07-22 15:00:00,13.92
2018-07-22 15:15:00,14.21
2018-07-22 15:30:00,13.66
2018-07-22 15:45:00,13.8
2018-07-22 16:00:00,14.14
2018-07-22 16:15:00,12.91
2018-07-22 16:30:00,12.26
2018-07-22 16:45:00,13.18
2018-07-22 17:00:00,14.14
2018-07-22 17:15:00,13.82
2018-07-22 17:30:00,13.66
2018-07-22 17:45:00,14.47
2018-07-22 18:00:00,15.89
2018-07-22 18:15:00,15.12
2018-07-22 18:30:00,14.11
2018-07-22 18:45:00,13.49
2018-07-22 19:00:00,12.6
2018-07-22 19:15:00,12.67
2018-07-22 19:30:00,14.21
2018-07-22 19:45:00,14.4
2018-07-22 20:00:00,14.28
2018-07-22 20:15:00,14.35
2018-07-22 20:30:00,14.04
2018-07-22 20:45:00,14.3
2018-07-22 21:00:00,13.92
2018-07-22 21:15:00,12.74
2018-07-22 21:30:00,12.55
2018-07-22 21:45:00,13.87
2018-07-22 22:00:00,13.99
2018-07-22 22:15:00,14.4
2018-07-22 22:30:00,15.7
2018-07-22 22:45:00,15.14
2018-07-22 23:00:00,13.73
2018-07-22 23:15:00,14.06
2018-07-22 23:30:00,12.67
2018-07-22 23:45:00,12.14
2018-07-23 00:00:00,13.25
2018-07-23 00:15:00,14.11
2018-07-23 00:30:00,13.85
2018-07-23 00:45:00,13.87
2018-07-23 01:00:00,14.26
2018-07-23 01:15:00,14.33
2018-07-23 01:30:00,13.51
2018-07-23 01:45:00,12.62
2018-07-23 02:00:00,12.72
2018-07-23 02:15:00,12.74
2018-07-23 02:30:00,13.68
2018-07-23 02:45:00,14.38
2018-07-23 03:00:00,15.82
2018-07-23 03:15:00,15.24
2018-07-23 03:30:00,13.73
2018-07-23 03:45:00,13.85
2018-07-23 04:00:00,13.1
2018-07-23 04:15:00,12.48
2018-07-23 04:30:00,14.57
2018-07-23 04:45:00,21.34
2018-07-23 05:00:00,20.42
2018-07-23 05:15:00,19.06
2018-07-23 05:30:00,22.3
2018-07-23 05:45:00,20.02
2018-07-23 06:00:00,22.92
2018-07-23 06:15:00,21.91
2018-07-23 06:30:00,22.44
2018-07-23 06:45:00,24.38
2018-07-23 07:00:00,27.34
2018-07-23 07:15:00,26.26
2018-07-23 07:30:00,31.1
2018-07-23 07:45:00,27.86
2018-07-23 08:00:00,35.52
2018-07-23 08:15:00,34.39
2018-07-23 08:30:00,37.13
2018-07-23 08:45:00,40.22
2018-07-23 09:00:00,38.78
2018-07-23 09:15:00,43.15
2018-07-23 09:30:00,39.07
2018-07-23 09:45:00,44.33
2018-07-23 10:00:00,44.74
2018-07-23 10:15:00,45.62
2018-07-23 10:30:00,45.12
2018-07-23 10:45:00,43.85
2018-07-23 11:00:00,45.02
2018-07-23 11:15:00,41.78
2018-07-23 11:30:00,45.89
2018-07-23 11:45:00,47.38
2018-07-23 12:00:00,44.42
2018-07-23 12:15:00,43.27
2018-07-23 12:30:00,47.02
2018-07-23 12:45:00,45.12
2018-07-23 13:00:00,48.1
2018-07-23 13:15:00,45.0
2018-07-23 13:30:00,42.34
2018-07-23 13:45:00,43.87
2018-07-23 14:00:00,44.09
2018-07-23 14:15:00,44.16
2018-07-23 14:30:00,43.1
2018-07-23 14:45:00,42.55
2018-07-23 15:00:00,43.99
2018-07-23 15:15:00,40.1
2018-07-23 15:30:00,44.38
2018-07-23 15:45:00,40.46
2018-07-23 16:00:00,42.65
2018-07-23 16:15:00,39.89
2018-07-23 16:30:00,38.45
2018-07-23 16:45:00,41.88
2018-07-23 17:00:00,36.86
2018-07-23 17:15:00,38.11
2018-07-23 17:30:00,37.46
2018-07-23 17:45:00,36.77
2018-07-23 18:00:00,31.92
2018-07-23 18:15:00,32.02
2018-07-23 18:30:00,30.29
2018-07-23 18:45:00,28.44
2018-07-23 19:00:00,27.82
2018-07-23 19:15:00,23.66
2018-07-23 19:30:00,28.18
2018-07-23 19:45:00,25.85
2018-07-23 20:00:00,26.45
2018-07-23 20:15:00,25.46
2018-07-23 20:30:00,21.82
2018-07-23 20:45:00,20.78
2018-07-23 21:00:00,19.63
2018-07-23 21:15:00,18.12
2018-07-23 21:30:00,15.65
2018-07-23 21:45:00,14.71
2018-07-23 22:00:00,14.62
2018-07-23 22:15:00,14.52
2018-07-23 22:30:00,14.95
2018-07-23 22:45:00,12.98
2018-07-23 23:00:00,13.06
2018-07-23 23:15:00,13.58
2018-07-23 23:30:00,14.88
2018-07-23 23:45:00,14.74
2018-07-24 00:00:00,16.15
2018-07-24 00:15:00,15.86
2018-07-24 00:30:00,14.88
2018-07-24 00:45:00,12.91
2018-07-24 01:00:00,12.86
2018-07-24 01:15:00,13.51
2018-07-24 01:30:00,14.86
2018-07-24 01:45:00,14.62
2018-07-24 02:00:00,14.45
2018-07-24 02:15:00,14.33
2018-07-24 02:30:00,14.38
2018-07-24 02:45:00,13.08
2018-07-24 03:00:00,12.86
2018-07-24 03:15:00,14.06
2018-07-24 03:30:00,14.66
2018-07-24 03:45:00,14.33
2018-07-24 04:00:00,14.54
2018-07-24 04:15:00,14.38
2018-07-24 04:30:00,14.98
2018-07-24 04:45:00,18.38
2018-07-24 05:00:00,18.38
2018-07-24 05:15:00,19.39
2018-07-24 05:30:00,21.7
2018-07-24 05:45:00,23.83
2018-07-24 06:00:00,22.73
2018-07-24 06:15:00,24.43
2018-07-24 06:30:00,24.67
2018-07-24 06:45:00,26.09
2018-07-24 07:00:00,25.66
2018-07-24 07:15:00,28.08
2018-07-24 07:30:00,28.06
2018-07-24 07:45:00,26.3
2018-07-24 08:00:00,29.09
2018-07-24 08:15:00,33.48
2018-07-24 08:30:00,36.12
2018-07-24 08:45:00,36.53
2018-07-24 09:00:00,37.03
2018-07-24 09:15:00,39.31
2018-07-24 09:30:00,36.6
2018-07-24 09:45:00,39.58
2018-07-24 10:00:00,38.38
2018-07-24 10:15:00,44.83
2018-07-24 10:30:00,40.54
2018-07-24 10:45:00,41.33
2018-07-24 11:00:00,42.82
2018-07-24 11:15:00,40.49
2018-07-24 11:30:00,45.55
2018-07-24 11:45:00,44.78
2018-07-24 12:00:00,45.36
2018-07-24 12:15:00,45.12
2018-07-24 12:30:00,45.36
2018-07-24 12:45:00,43.73
2018-07-24 13:00:00,43.92
2018-07-24 13:15:00,44.23
2018-07-24 13:30:00,44.74
2018-07-24 13:45:00,44.4
2018-07-24 14:00:00,42.82
2018-07-24 14:15:00,45.89
2018-07-24 14:30:00,40.58
2018-07-24 14:45:00,41.74
2018-07-24 15:00:00,41.95
2018-07-24 15:15:00,41.11
2018-07-24 15:30:00,44.74
2018-07-24 15:45:00,41.64
2018-07-24 16:00:00,44.09
2018-07-24 16:15:00,40.63
2018-07-24 16:30:00,39.24
2018-07-24 16:45:00,38.26
2018-07-24 17:00:00,37.01
2018-07-24 17:15:00,36.98
2018-07-24 17:30:00,35.4
2018-07-24 17:45:00,39.14
2018-07-24 18:00:00,34.51
2018-07-24 18:15:00,30.26
2018-07-24 18:30:00,30.74
2018-07-24 18:45:00,30.43
2018-07-24 19:00:00,26.74
2018-07-24 19:15:00,28.51
2018-07-24 19:30:00,23.16
2018-07-24 19:45:00,26.42
2018-07-24 20:00:00,25.9
2018-07-24 20:15:00,21.65
2018-07-24 20:30:00,20.64
2018-07-24 20:45:00,19.78
2018-07-24 21:00:00,16.01
2018-07-24 21:15:00,15.24
2018-07-24 21:30:00,14.38
2018-07-24 21:45:00,14.3
2018-07-24 22:00:00,13.34
2018-07-24 22:15:00,12.22
2018-07-24 22:30:00,12.19
2018-07-24 22:45:00,14.21
2018-07-24 23:00:00,15.41
2018-07-24 23:15:00,15.24
2018-07-24 23:30:00,14.86
2018-07-24 23:45:00,13.2
2018-07-25 00:00:00,12.6
2018-07-25 00:15:00,12.38
2018-07-25 00:30:00,12.96
2018-07-25 00:45:00,14.26
2018-07-25 01:00:00,14.09
2018-07-25 01:15:00,13.87
2018-07-25 01:30:00,13.34
2018-07-25 01:45:00,12.77
2018-07-25 02:00:00,12.62
2018-07-25 02:15:00,12.67
2018-07-25 02:30:00,13.94
2018-07-25 02:45:00,14.14
2018-07-25 03:00:00,13.92
2018-07-25 03:15:00,13.85
2018-07-25 03:30:00,13.42
2018-07-25 03:45:00,13.75
2018-07-25 04:00:00,13.42
2018-07-25 04:15:00,13.68
2018-07-25 04:30:00,13.9
2018-07-25 04:45:00,20.47
2018-07-25 05:00:00,21.79
2018-07-25 05:15:00,18.58
2018-07-25 05:30:00,15.34
2018-07-25 05:45:00,19.92
2018-07-25 06:00:00,20.76
2018-07-25 06:15:00,24.91
2018-07-25 06:30:00,20.4
2018-07-25 06:45:00,27.43
2018-07-25 07:00:00,26.02
2018-07-25 07:15:00,30.17
2018-07-25 07:30:00,27.31
2018-07-25 07:45:00,28.18
2018-07-25 08:00:00,30.22
2018-07-25 08:15:00,32.45
2018-07-25 08:30:00,37.06
2018-07-25 08:45:00,35.11
2018-07-25 09:00:00,38.76
2018-07-25 09:15:00,39.43
2018-07-25 09:30:00,39.7
2018-07-25 09:45:00,41.57
2018-07-25 10:00:00,43.22
2018-07-25 10:15:00,40.78
2018-07-25 10:30:00,42.98
2018-07-25 10:45:00,41.86
2018-07-25 11:00:00,42.98
2018-07-25 11:15:00,43.22
2018-07-25 11:30:00,43.13
2018-07-25 11:45:00,47.88
2018-07-25 12:00:00,43.08
2018-07-25 12:15:00,46.1
2018-07-25 12:30:00,42.31
2018-07-25 12:45:00,42.53
2018-07-25 13:00:00,45.6
2018-07-25 13:15:00,41.47
2018-07-25 13:30:00,47.93
2018-07-25 13:45:00,41.26
2018-07-25 14:00:00,43.87
2018-07-25 14:15:00,42.48
2018-07-25 14:30:00,39.67
2018-07-25 14:45:00,42.38
2018-07-25 15:00:00,39.0
2018-07-25 15:15:00,41.81
2018-07-25 15:30:00,39.38
2018-07-25 15:45:00,42.05
2018-07-25 16:00:00,44.21
2018-07-25 16:15:00,38.47
2018-07-25 16:30:00,41.5
2018-07-25 16:45:00,40.3
2018-07-25 17:00:00,38.54
2018-07-25 17:15:00,37.2
2018-07-25 17:30:00,38.16
2018-07-25 17:45:00,37.25
2018-07-25 18:00:00,34.66
2018-07-25 18:15:00,31.85
2018-07-25 18:30:00,31.92
2018-07-25 18:45:00,31.82
2018-07-25 19:00:00,27.74
2018-07-25 19:15:00,27.1
2018-07-25 19:30:00,26.52
2018-07-25 19:45:00,24.72
2018-07-25 20:00:00,24.55
2018-07-25 20:15:00,21.98
2018-07-25 20:30:00,20.86
2018-07-25 20:45:00,17.52
2018-07-25 21:00:00,15.41
2018-07-25 21:15:00,14.54
2018-07-25 21:30:00,14.74
2018-07-25 21:45:00,14.23
2018-07-25 22:00:00,13.92
2018-07-25 22:15:00,12.74
2018-07-25 22:30:00,12.98
2018-07-25 22:45:00,13.15
2018-07-25 23:00:00,15.46
2018-07-25 23:15:00,15.89
2018-07-25 23:30:00,14.62
2018-07-25 23:45:00,13.94
2018-07-26 00:00:00,12.46
2018-07-26 00:15:00,12.5
2018-07-26 00:30:00,12.89
2018-07-26 00:45:00,13.87
2018-07-26 01:00:00,13.75
2018-07-26 01:15:00,14.16
2018-07-26 01:30:00,14.47
2018-07-26 01:45:00,12.82
2018-07-26 02:00:00,12.22
2018-07-26 02:15:00,12.43
2018-07-26 02:30:00,13.58
2018-07-26 02:45:00,13.94
2018-07-26 03:00:00,13.99
2018-07-26 03:15:00,14.21
2018-07-26 03:30:00,15.62
2018-07-26 03:45:00,13.9
2018-07-26 04:00:00,12.43
2018-07-26 04:15:00,12.86
2018-07-26 04:30:00,14.11
2018-07-26 04:45:00,19.75
2018-07-26 05:00:00,21.43
2018-07-26 05:15:00,21.14
2018-07-26 05:30:00,17.76
2018-07-26 05:45:00,20.18
2018-07-26 06:00:00,20.23
2018-07-26 06:15:00,25.75
2018-07-26 06:30:00,22.73
2018-07-26 06:45:00,23.98
2018-07-26 07:00:00,27.22
2018-07-26 07:15:00,25.75
2018-07-26 07:30:00,31.34
2018-07-26 07:45:00,27.41
2018-07-26 08:00:00,33.5
2018-07-26 08:15:00,33.41
2018-07-26 08:30:00,38.18
2018-07-26 08:45:00,34.44
2018-07-26 09:00:00,36.55
2018-07-26 09:15:00,39.53
2018-07-26 09:30:00,37.25
2018-07-26 09:45:00,42.12
2018-07-26 10:00:00,39.65
2018-07-26 10:15:00,42.82
2018-07-26 10:30:00,40.78
2018-07-26 10:45:00,40.39
2018-07-26 11:00:00,45.19
2018-07-26 11:15:00,40.15
2018-07-26 11:30:00,44.02
2018-07-26 11:45:00,40.56
2018-07-26 12:00:00,43.42
2018-07-26 12:15:00,42.22
2018-07-26 12:30:00,41.88
2018-07-26 12:45:00,43.15
2018-07-26 13:00:00,41.26
2018-07-26 13:15:00,43.78
2018-07-26 13:30:00,39.67
2018-07-26 13:45:00,42.6
2018-07-26 14:00:00,40.3
2018-07-26 14:15:00,40.18
2018-07-26 14:30:00,42.53
2018-07-26 14:45:00,39.07
2018-07-26 15:00:00,42.55
2018-07-26 15:15:00,38.71
2018-07-26 15:30:00,41.14
2018-07-26 15:45:00,42.96
2018-07-26 16:00:00,38.4
2018-07-26 16:15:00,40.22
2018-07-26 16:30:00,36.62
2018-07-26 16:45:00,35.78
2018-07-26 17:00:00,39.24
2018-07-26 17:15:00,33.94
2018-07-26 17:30:00,37.85
2018-07-26 17:45:00,34.82
2018-07-26 18:00:00,35.26
2018-07-26 18:15:00,33.12
2018-07-26 18:30:00,33.22
2018-07-26 18:45:00,33.72
2018-07-26 19:00:00,30.48
2018-07-26 19:15:00,27.77
2018-07-26 19:30:00,24.79
2018-07-26 19:45:00,27.38
2018-07-26 20:00:00,26.71
2018-07-26 20:15:00,24.74
2018-07-26 20:30:00,23.33
2018-07-26 20:45:00,21.05
2018-07-26 21:00:00,18.91
